r1b1kb1r/pp1ppppp/n1p5/6N1/6n1/qP2PQP1/P1PP1P1P/RN2KB1R w KQkq - 0 8	f3f7
rn1qkbnr/1bpp1pp1/p3p3/1p5p/P1PP3P/3Q2P1/1P2PP2/RNBK1BNR b kq - 0 7	b5c4
1nbqkbnr/rppppppp/p7/8/8/4PQ1N/PPPP1PPP/RNB1KB1R b KQk - 3 3	d7d5
r1bqkbnr/1pppp1pp/p7/5p2/1n1P4/3BP3/PPP1KPPP/RNBQ2NR b kq - 4 7	b4d3
r1bk3r/p2pb1pp/2p4n/qp6/1P3n2/B1N1P3/P1PPKPPP/R4BNR w - - 2 11	e3f4
rnbqk1nr/1p1p1ppp/2p2b2/p3p3/1PP5/2N2N2/P2PPPPP/1RBQKBR1 b kq - 3 6	a5b4
rnbqkbnr/1p1ppp1p/6p1/p1p5/5P2/1QP2N1P/PP1PP1P1/RNB1KB1R w KQk - 2 6	e2e4
r1bqkbnr/pp1p1ppp/n3p3/2p5/2P5/5PP1/PP1PP2P/RNBQKBNR w KQkq - 0 4	f3f4
rnbqkbn1/1pppp1p1/p5r1/5p1p/8/NP1PP1P1/P1P2P1P/R1BQKBNR w KQq - 1 6	d1h5
r2qkbnr/p1p2ppp/3pp3/1pn5/1P6/P1PQ3b/R2PPPPP/1NB1KBNR w Kkq - 1 8	b4c5
rnbqk1nr/ppppppb1/6p1/7p/8/2P2N1P/PP1PPPP1/RNBQKB1R w KQkq - 1 4	e2e4
rn1qkbnr/p1ppp3/6p1/1p3p1p/PP1P1P1P/2P3PN/4P3/RNBQKB1b w Qkq - 0 10	a4b5
rnbqk2r/p1pp1ppp/Bp1bp1n1/8/P3P3/3P4/1PP2PPP/RNBQK1NR w KQkq - 3 6	a6c8
rnbqk2r/p2pn1pp/4pp2/1pp5/2PP2P1/4BP1P/PP2P1B1/RN1QK1NR b KQkq - 0 8	c5d4
rnbqkb1r/1ppppppp/7n/p5P1/1P2P3/8/P1PP1P1P/RNBQKBNR b KQk - 0 5	h6g8
1r1qkb1r/ppp1pppp/n3bn2/3p4/P2P1PPP/7N/1PP1PK1R/RNBQ1B2 b k - 0 8	f6g4
rnbqkbnr/pp2p1pp/3p4/2p2p2/2P5/7N/PP1PPPPP/RNBQKBR1 w Qkq - 0 4	b1c3
r1bqk2r/1pppnp1p/p1n4b/4p1p1/2P3PP/5P2/PPQPP1B1/RNB1K1NR w KQkq - 3 7	d2d3
rnbqkb1r/pppppp1p/5n2/6p1/P7/1PP5/3PPPPP/RNBQKBNR b KQkq - 0 3	e7e5
rnb1k1nr/ppppqppp/8/2b1p3/7P/8/PPPPPPPR/RNBQKBN1 w Qkq - 3 4	c2c3
rnb1kb1Q/2p1pp2/p4np1/1pqpP3/1P6/3P3N/P1PKBPPP/RNB4R b q - 0 9	f6e4
r2qkb1r/1ppnppp1/4bnNp/p2p4/2P1Q3/P7/1P1PPPP1/RNB1KB1R b KQkq - 2 9	d5e4
rn1q1b1r/pkp3pp/bp1p1n2/4pp1Q/2P2P2/NP2P3/P2PB1PP/R1B1K1NR w K - 2 10	h5f5
r1bqkbnr/p1pppp2/n5pp/1p6/3P1B2/5P1P/PPP1P1P1/RN1QKBNR w KQkq - 1 5	e2e4
rn1qkbnr/ppp1pp1p/3p4/6p1/P3P1b1/5P2/1PPPQKPP/RNB2BNR b kq - 1 5	g4d7
r1bqkb1r/pppppppp/n6n/8/PP6/8/2PPPPPP/RNBQKBNR b KQkq - 0 3	a6b4
rnbqkb1r/pppppp1p/7n/6p1/3P3P/P7/1PP1PPP1/RNBQKBNR b KQkq - 0 3	g5g4
1rbqkbn1/1pp1p1p1/p1n4r/3p1p1p/4PP2/2PP1N2/PP1KB1PP/RNB1Q2R w - - 0 10	e4d5
rnbq1knr/p2p1pbp/1p2p3/2p3p1/P3N3/6PP/1PPPPP1R/1RBQKBN1 b - - 1 7	d7d5
rnbqkbnr/ppp1pp1p/3p2p1/8/3P4/4B1P1/PPP1PP1P/RN1QKBNR b KQkq - 1 3	f8g7
rnbq1rk1/pppppp1p/2Q3pn/8/1PPbP3/3P4/P4PPP/RNB1KBNR b KQ - 2 6	b8c6
rnbqkb1r/pppppp1p/6pn/1N6/7P/N7/PPPPPPP1/R1BQKB1R b KQkq - 3 5	d7d5
r1bqk1nr/pp1pb3/n1p4p/4ppp1/PPN1P3/5P1N/3P2PP/R1BQKB1R b KQkq - 0 10	a6b4
r2qkbnr/p1p1p2p/Bp3p2/3P1bp1/P1P3P1/8/1P1P1P1P/RNBQK1NR w KQkq - 0 7	g4f5
1nbqkbnr/rppppppp/8/p7/6P1/1P5N/P1PPPP1P/RNBQKB1R b KQk - 0 3	d7d5
1rb1kb1r/p1pqpppp/7n/1p2n3/P2p2P1/1PP2P2/1B1PP2P/RN1QKBNR w KQk - 0 9	c3d4
rnbq1b1r/p1pp1kpp/5n2/1p1Ppp2/P7/4P1P1/1PP1KP1P/RNBQ1BNR b - - 2 6	b5b4
r1bqkbnr/2pppp1p/n7/pNP3p1/3P4/7N/PP2PPPP/R1BQKB1R w KQkq - 1 7	c1g5
rnbqkbnr/1pppp1pp/p7/5pN1/8/5P2/PPPPP1PP/RNBQKB1R b KQkq - 1 3	e7e5
rnbqk2r/p1pp1ppp/8/1P2P1b1/4n1PP/P7/1P1PP3/RNBQKBNR b KQkq - 0 7	g5h4
1rbqkb1r/1pppp1p1/5p2/p6p/7P/2PB1Pn1/PP1P2P1/RNBQK1NR w k - 0 11	d3g6
rnbqkb2/p1ppp1p1/5n1r/1p3p1p/2P4P/P4N2/1PQPPPP1/RNB1KB1R b Qq - 1 7	b5c4
rnbqkb1r/ppp1pppp/3p3n/8/7N/2P5/PP1PPPPP/RNBQKB1R b KQkq - 0 3	e7e5
rn1qkb1r/1p1b1npp/8/p1p1p3/4p1Q1/N7/PPPPKPPP/R1B2BNR w kq - 0 10	g4e4
rnb1kbnr/ppppqp1p/8/4p1p1/2P5/P2P1P2/1P2P1PP/RNBQKBNR w KQkq - 0 5	b1c3
rnbqkb1r/pp1ppp2/2p2n1p/6p1/6Q1/1PP1P3/P2P1PPP/RNB1KBNR w KQkq - 0 5	g4d1
r1bqkbnr/pppppppp/2n5/8/4P3/P6N/1PPP1PPP/RNBQKB1R w KQkq - 1 4	d2d4
rnb1k1nr/p1qppp1p/1ppb4/8/1PN3p1/P2P1P1P/2PQP1P1/R1B1KBNR w KQkq - 1 9	c4d6
rq2kbnr/2p1ppp1/n7/1p1p1b1p/pP3P2/2PPQ3/P3PKPR/RNB2BN1 w kq - 4 11	f2e1
rnbqkb1r/pp1p1pp1/2p1pn2/7p/4P3/1P3Q2/P1PP1PPP/RNB1KBNR w KQkq - 0 6	e4e5
rnbq1bnr/2ppkpp1/p3p2p/1p2P3/3P1B2/5PP1/PPP4P/RN1QKBNR b KQ - 2 6	e7e8
rnb1kbn1/2pp1pp1/1p4r1/p3p2p/1PP2Q2/P2P1P1N/4P1PP/RN2KB1R b KQq - 0 10	e5f4
rnbk3r/1pppn2p/5p1b/1N2p1p1/pP2P2q/5PP1/P1PPK2P/1RBQ1BNR w - - 4 10	g3h4
rq2kb1r/pbppppp1/n6p/5n1P/1p4P1/P2BPP1N/1PPP4/RNBQK2R w KQkq - 0 9	g4f5
rn1qkbn1/4pppr/1pp1b2p/p2p4/3P4/PB2P3/1PP1KPPP/RNB1Q1NR b - - 4 10	g8f6
r1bqkbnr/2pp3p/pp3p2/n5p1/8/1PP4N/P2PPPPP/1RBQKB1R w Kkq - 0 8	e2e3
rnb1kbnr/pp1pppp1/1q6/2p4p/1P2P3/P2B4/2PP1PPP/RNBQ1KNR b kq - 1 5	b8c6
rnbqkbnr/ppp1p1p1/3p4/5p1p/P2P1B2/8/1PP1PPPP/RN1QKBNR b KQkq - 0 4	c7c5
rnbqk1nr/p1pp1p1p/p7/4p1p1/1b2P3/4K3/PPPP1PPP/RNBQ2NR w kq - 0 5	d2d4
r2qkbnr/p1pp2p1/b1np1p1p/8/4P1PN/8/PPPP1P1P/R1BQKB1R w KQkq - 0 8	f1a6
r1bq1knr/pppp2pp/n4p2/4p3/1b4P1/1PN1P2P/P1PP1P2/R1BQKBNR b KQ - 0 6	g8e7
rnbqkbnr/2pppp1p/pp4p1/8/5P1P/2N5/PPPPP1P1/R1BQKBNR w KQkq - 0 4	e2e4
rnb1kbnr/ppppqppp/8/4p3/1P5P/3P2PR/P1P1PP2/RNBQKBN1 b Qkq - 0 5	d7d5
rnbqkb2/ppp1pp1r/8/1P1pP1pP/6n1/B6N/P1PP1P1P/RN1QKB1R w KQq - 4 9	h3g5
r1bqkbnr/1pp1npp1/p1Ppp2p/1P6/8/N6P/PB1PPPP1/R2QKBNR w KQkq - 1 9	c6b7
1rb1kbnr/pp1ppp1p/n7/q1p5/6pN/N1PP3P/PP2PPP1/R1BQKB1R w KQk - 2 7	h3g4
rnbq1bnr/1p1ppk2/2p4p/p5p1/PP4p1/2RP3P/2P1PP2/1NBQKBNR w K - 0 8	b4b5
r1bq1bnr/1ppkpppp/p7/8/3n3Q/2p1PP1N/PP1P2PP/RNBK1B1R w - - 2 8	h4d4
2bqkb1r/2pppppp/rp5n/p3n3/3PP3/NPP2P2/P5PP/R1BQKBNR w KQk - 3 7	d4e5
r2qkbnr/p2bppp1/n7/1ppp3p/PP3P2/2P4P/R2PP1PR/1NBQKBN1 b kq - 0 8	e7e5
rnbqkbnr/pppp1pp1/8/7p/5p2/N2PPP2/PPP3PP/R2QKBNR w KQkq - 0 6	e3f4
rnbqk2r/p2ppp1p/1p5n/2p5/3b1p1P/P2PP3/1PP2KP1/RN1QBBNR w kq - 0 9	e3d4
1nbqk2r/r1pp1ppp/pp2pn2/8/3PP3/bP2B3/P1PK1PPP/RNQ2BNR w k - 5 8	c1a3
rnbqkb1r/1p2nppp/p3p3/2pp4/2P3P1/3P4/PPQKPP1P/RNB2BNR w kq - 1 6	d2e1
rn1qkbnr/p1p3pp/3pp3/1p3p2/N1P5/PP2P3/3P1PbP/1RBQKBNR w Kkq - 0 8	f1g2
r1bq1b1r/ppppk1pp/7n/1N2p2P/Pn1P1p2/2P1P3/3B1PP1/R2QKBNR b KQ - 1 10	a7a6
1nbqk1nr/r2p1ppp/2pbp3/pp6/2P4P/2Q2N2/PP1PPPP1/RNB1KB1R w KQk - 0 7	c3d4
rnb1kbnr/p3pp2/1p6/2pp2pp/5P2/qPPPB1P1/P3P2P/R2QKBNR w Kkq - 0 11	f4g5
rnb1kbnr/ppp1ppp1/3q3p/3p4/2P5/NP6/P2PPPPP/R1BQKBNR w KQkq - 1 4	c1b2
1rbq1bnr/1pppkp1p/p3p1p1/4P3/3n1PP1/2N2N2/PPPP1K1P/R1BQ1BR1 b - - 1 8	d4f3
rnb1kbnr/1p1pp1pp/B4p2/p1p1q3/P7/4P3/1PPP1PPP/RNB1KQNR w KQkq - 4 7	a6e2
r1bqkb2/p1p1pp1r/2np1np1/1p5p/4P1QP/P1PP4/1P1K1PP1/RNB2BNR w q - 0 8	g4d1
r1bnkb2/pppp1pp1/4pq1r/4PnPp/5P2/P4N1P/1PPPB3/RNBQK2R w KQq - 3 10	e5f6
rnbqkbnr/p2pp1pp/1p6/2p2p2/P2P4/1P2B2N/2P1PPPP/RN1QKB1R b KQkq - 0 5	e7e6
r1bqkbnr/1ppppp2/2n4p/pN4p1/2P3P1/4P2P/PP1P1P2/R1BQKBNR b KQkq - 0 6	g8f6
r1b1kbnr/pp1ppppp/2n5/2p5/1P1P2PP/P4P2/2PP2B1/RNBQK1NR b KQkq - 0 8	c6d4
r2qkbnr/pbpppppp/2n5/1p6/8/4PNP1/PPPPQP1P/RNB1KB1R w KQkq - 3 5	d2d4
rnbqkbnr/ppp1ppp1/8/3p3p/P5P1/1P6/2PPPP1P/RNBQKBNR b KQkq - 0 3	h5g4
rnb1kbnr/p2pp2p/1pp1N3/6p1/qP6/5PP1/P1PPP2P/RNBQKB1R b KQkq - 2 8	d7e6
rn1qkb1r/p1pbp2p/3pnpp1/1p6/5PP1/2P1P3/PPQP2BP/RNB1K1NR b KQkq - 2 10	c7c6
rnbqkbr1/3pp1pN/2p4n/pp3p2/4P3/2PP1Q2/PP2BPPP/RNB1K2R b KQq - 0 10	d7d5
rnb1kbnr/ppq1pp1p/2pp2p1/8/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 2 5	d2d4
r1bqkb1r/ppp1pppp/n6n/3p4/8/5P1P/PPPPP1PR/RNBQKBN1 w Qkq - 0 4	e2e4
rnbqkb1r/pppppp2/6pp/7n/1PB3Q1/4P3/P1PP1PPP/RNB1K1NR w KQkq - 0 5	c1b2
1nb1kb1r/rpqpp2p/p4p2/2p3p1/5P1n/4P1P1/PPPP1KBP/R1B1Q1NR w k - 0 11	g3h4
r1bq1bnr/2pp1kpp/5p2/ppn1p2P/6P1/2PPP3/PP2QP2/RNB1KBNR w KQ - 0 8	d3d4
rnbqkb1r/p1ppp1pp/5p2/1pP5/8/PP1P1PP1/3N1PBP/R1BQK1NR w KQkq - 2 10	g1e2
rnbqkb1r/p2pp1p1/2pn3p/1p3p2/1PP1P3/3B1PQ1/P2P2PP/RNB1K1NR w KQkq - 2 9	c4b5
1nbqkbnr/rpp1p1p1/3p3p/p7/P4p2/1P3P2/RBPPP1PP/1N1QKBNR w Kk - 2 7	e2e3
rnbqkb1r/pppppp2/6p1/1B2P3/6np/2N3PP/PPPP1P2/R1BQK1NR b KQkq - 1 6	a7a6
rnb1kbnr/1p1ppp2/p5pp/2p5/5q2/P1P1P1PP/1P1PQP1R/RNB1KBN1 w Qkq - 1 8	g3f4
r1b1kb1r/1pppqp1p/p1n2np1/4p1N1/2PPP1P1/P6P/1P3P2/RNBQKB1R w KQkq - 1 9	d4e5
r1bqk1r1/pp1pbpp1/n1p5/5nBp/2P5/N2p2P1/PP2PP1P/R2QKBNR w KQq - 1 11	g5e7
rnbqkb1r/ppp1ppp1/3p1n2/7p/5P1P/4P3/PPPP2P1/RNBQKBNR w KQkq - 0 4	d2d4
rn1qkbnr/ppp1pp1p/3p2p1/5b2/8/BP3P2/P1PPPKPP/RN1Q1BNR b kq - 3 4	f8g7
rnbqk1nr/1p1p1p1p/2p4b/p5p1/1P2p1P1/N3PP2/P1PP3P/R1BQKBNR b KQkq - 1 7	h6g7
rnbqkb1r/1pppp2p/8/p4ppn/1P6/P5PN/2PPPP1P/RNBQKB1R b KQkq - 1 6	f8g7
1nb1kbnr/rp1ppppp/p7/1qp5/4P3/P1P4P/1B1P1PP1/RN1QKBNR b KQk - 1 9	b5b2
rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2P5/PP1PKPPP/RNBQ1BNR b kq - 2 3	f6e4
r2q1b1r/1p1bpk1p/p6n/1Npp1p2/1nP5/P2P4/1P1BPPPP/R2QKBNR w KQ - 6 11	b5c3
rnb2bnr/3ppkpp/2p2p2/pN6/1P6/4P3/P1PPBPPP/R1BQK1NR w KQ - 1 8	b5c7
rnbqkbnr/2pp3p/p5p1/1p2pP2/4P3/1P1B3N/P1PP2PP/RNBK3R b - - 1 10	g8h6
r1bqkbnr/p1ppp1pp/2n5/1p3pB1/8/1P1P2P1/P1P1PPBP/RN1QK1NR b KQkq - 0 6	g7g6
rnbqk1nr/1ppp4/5p1b/p3p1pp/1P2PP2/5Q2/P1PP2PP/RNB1KBNR w KQkq - 0 7	f3h5
rnbqkbnr/pppp3p/8/4ppp1/8/5NPB/PPPPPP1P/RNBQK2R w KQkq - 0 4	f3e5
rnbqkbnr/p1p1p1pp/1p3p2/3p4/P7/N1P5/1P1PPPPP/R1BQKBNR w KQkq - 0 4	e2e4
rnb1kbnr/pB1pp2p/8/1pp2pp1/1qPP2P1/7P/PPQNPP2/R1B1K1NR b KQkq - 2 8	c8b7
1nb1kbn1/r2ppp1r/1qp4p/p4P2/Pp1PP1p1/1PP3P1/3QB2P/RNB1K1NR w KQ - 1 11	h2h3
rnbqkb1r/1ppppp2/p4n2/6pp/2N3PP/7N/PPPPPP2/R1BQKB1R b KQkq - 1 5	d7d5
rnbqkb1r/p1p1p3/1p1p1npp/8/2Q2p2/2N1P2N/PPPP1PPP/R1B1K1R1 w Q - 0 10	h3f4
rq1nkbnr/p1ppp1pp/1p3p2/1N5b/4P1P1/1P1B3N/P1PP1P1P/R1B2R1K w kq - 1 11	g4h5
rn1qkbnr/pppbpp1p/8/3p2p1/8/1QPP1N2/PP2PPPP/RNB1KBR1 b Qkq - 0 5	g5g4
rnbqkbnr/p1p1ppp1/7p/1p1p4/P1P5/1P1P3P/4PPP1/RNBQKBNR w KQ - 1 6	a4b5
r1b1kbnr/ppp5/n2pp1pp/8/4p2q/2P2PPP/PP1P1K2/RNBBQ1NR b kq - 2 9	h4f6
r1bqkbnr/ppp2ppp/n2pp3/8/8/2N1P2P/PPPP1PP1/R1BQKBNR w KQkq - 1 4	b2b3
rn2kbnr/p1q1ppp1/1p1p3p/2p1N3/3P2PP/BPN5/P1P1PPb1/2RQKB1R w Kkq - 2 10	f1g2
r1b1kbnr/ppp1pppp/3pq3/1P6/3n4/N2PP3/P1P3PP/R1BQKBNR w KQkq - 1 8	c2c3
r1bqkbnr/pp1ppppp/n7/2p5/P7/1P5P/2PPPPP1/RNBQKBNR b KQkq - 0 3	b7b6
rnbqk1nr/p2pp2p/2p2ppb/Qp6/2P5/4P1P1/PP1PKP1P/RNB2BNR b kq - 1 6	d8a5
1nbqkb2/rpppnp1r/p3P1p1/7p/PP6/6PP/2PPP3/RNBQKBNR w KQ - 0 8	g1f3
r1bk1bnr/pp1ppppp/n1p5/8/q1PPP1P1/7P/PP3P2/RNBQKBNR b KQ - 0 6	a4d1
rnb1qb1r/pppppk1p/5n2/5p2/1P1P2p1/2N3PN/P1PBPP1P/R2QKB1R w KQ - 0 7	h3f4
rnbqkbnr/p1pp1pp1/1p5p/4p3/1PP1P1P1/3K4/P2P1P1P/RNB1QBNR b kq - 1 7	f8b4
rn2kbnr/1ppb1pp1/p3p2p/1qQ5/3p2P1/PPN1P3/R1PP1P1P/2B1KBNR b Kkq - 3 9	b5c5
1rb1kbnr/ppn3p1/2pqp2p/1P1p1p2/2P5/P2BPPP1/3P3P/RNBQ1KNR b k - 0 10	d5c4
rnbq1knr/1ppp1p1p/p3p3/3Q2p1/1bP5/4P3/PP1PKPPP/RNB2BNR b - - 0 6	e6d5
r1bqkbnr/1pp1pppp/B1n5/3p4/6PP/4P3/PPPP1P2/RNBQK1NR w KQk - 0 6	a6b5
1nbqkbnr/rp2pppp/2pp4/p7/3P3P/5N2/PPP1PPP1/RNBQKB1R w KQk - 2 6	e2e4
r1bqkb1r/p1pp1ppp/1p5n/4p3/PnP3P1/7P/1PQPPP2/RNBK1BNR b kq - 1 6	b4c2
rnbqkbnr/p2p1ppp/4p3/1pp5/1P6/5N1P/P1PPPPP1/RNBQKB1R w KQkq - 0 4	b4c5
rnbqk1nr/ppp1p1bp/5p2/3p2p1/8/P4PPB/1PPPP2P/RNBQK1NR w KQkq - 0 5	h3c8
1r1qkbnr/ppp1p1pp/2n5/1P1p1p2/2P5/N3P3/PB1PbPPP/R1Q1KBNR w KQk - 7 8	f1e2
1rbq1bnr/ppp1p1pp/n4k2/3p1p1P/P4P2/6P1/RPPPP1B1/1NBQK1NR w K - 1 8	c2c3
rnbqkb1r/pp1pn1p1/4p2p/2p2p2/3PP2P/1P3P2/P1PN2P1/R1BQKBNR b KQkq - 0 6	c5d4
rnbqkbnr/pp2ppp1/2pp3p/8/1PB1P3/P5PN/2PP1P1P/RNBQK2R b KQ - 2 6	c8h3
1rbqkb1r/1p1p1p1p/p3p2n/n3P1p1/P2p3P/2P3Q1/1P2KPP1/RNB2BNR w k - 0 10	c1g5
rn1qkbnr/pppbpppp/8/3p4/1P4P1/B4N2/P1PPPP1P/RN1QKB1R b KQkq - 2 4	d7g4
rnb1kb1r/ppp1pppp/3q4/3p1n2/8/P3P2P/1PPPNPP1/RNBQKB1R w KQkq - 2 5	d2d4
rnbqkbnr/pp1p2pp/2p2p2/4p3/1PP4P/N7/P2PPPP1/R1BQKBNR b KQkq - 0 4	f8b4
1nb1kbr1/1pqppp1p/r1p5/p2P1Qpn/1P6/5N2/P1P1PPPP/RNB1KB1R b KQ - 0 9	d7d6
r1bqkbnr/1p1pp1p1/p4p1p/2p1n2N/1P1P4/N5P1/P1P1PP1P/R1BQKB1R b KQkq - 0 7	c5d4
rnbqk1nr/p1pp1ppp/1p6/2b1p3/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 2 4	g1f3
rnbqkbnr/1p1pppp1/2p4p/p7/6P1/1P3N2/P1PPPP1P/RNBQKB1R b KQkq - 0 4	d7d6
rnbq1bnr/p1p1k3/1p1p1p1p/4p1p1/5P1P/3PP1P1/PPPB1K2/RN1Q1BNR w - - 0 8	h4g5
rn1qkbnr/pp2pp1p/5Qp1/3p4/1P2P3/2p4b/P1PP1PP1/RNB1KBNR w KQkq - 0 7	f6h8
rnbqkb1r/p1pppp1p/1p4pn/8/3P4/7P/PPPKPPP1/RNBQ1BNR w kq - 0 4	d2e1
r1bqkb1r/p1ppp1pp/1pn2p2/8/2B1P1n1/P4N2/1PPP1PPP/RNBQK1R1 b Qkq - 4 6	g4e5
rnbqkbnr/p1ppp3/1p3p2/6pp/P2P1B1P/2P5/1P2PPPR/RN1QKBN1 b Qkq - 1 7	g5f4
r1b2bnr/p2ppkpp/2n5/qpp2p2/P3P1PP/N7/1PPP1P2/1RBQKBNR w K - 1 7	a4b5
rnN1kb1r/1p2pppp/2pp4/3b3n/qP3P2/B2P4/P1P1P1PP/2RQKBNR b Kkq - 6 10	b8d7
rnb1kbnr/ppqppppp/8/2p5/3P4/4B1P1/PPP1PP1P/RN1QKBNR w KQkq - 3 5	g1f3
r1bqkbnr/pp2pppp/8/2ppP3/1n6/5P2/PPPP1KPP/RNBQ1BNR w kq - 1 5	c2c3
rnb3nr/2ppkpp1/p4q2/4p2p/1pPPPP2/bP5P/PB1NNKP1/R2Q1B1R w - - 0 11	d4e5
rn1qkb1r/3pp1pp/b1p2n2/pp3p2/P2P3P/2P2PPR/1P1NP3/R1BQKBN1 b Qkq - 0 8	e7e6
rnbqk1nr/p2pb2p/2p2p2/1p2p1p1/1P6/3PPNPB/P1P2P1P/RNBQK2R w KQkq - 0 7	a2a4
rnbqkb1r/p1pp3p/6pn/1p2pp2/5P2/4P3/PPPPK1PP/RNBQ1BNR w kq - 0 6	f4e5
rnbqkbnr/2pppppp/p7/1p6/8/N3P1P1/PPPP1P1P/R1BQKBNR b KQkq - 1 3	e7e5
rn2kbnr/p1qb2pp/1p2pp2/8/1p1Pp3/N2Q2PP/PBP2P2/R3KBNR w KQkq - 0 10	a3b5
rnbk1bnr/ppp3p1/3pp2p/1P3p2/5P2/P1NPKN1P/2P1P1P1/R1BQ1B1R w - - 0 11	d3d4
rnb1kbnr/1p1ppppp/2p5/8/1p6/3P1PPN/q1P1P2P/RNBQKB1R w KQkq - 0 6	a1a2
rnb1kbnr/ppp1pppp/8/1q1p4/3P4/4P3/PPP2PPP/RNBQK1NR w KQkq - 0 4	b1c3
rn1qk1nr/pp1bpp2/2p3p1/8/4PB2/1PP2Np1/P1P1BP1P/R3K2R w KQkq - 0 11	e1c1
rnbqkbnr/2pp3p/5pp1/pp1Np3/8/1P4P1/PBPPPP1P/R2QKBNR w KQkq - 0 6	e2e4
rnbqkbnr/pp1pp1pp/2p2p2/8/5P2/3BPQ2/PPPP2PP/RNB1K1NR w KQkq - 0 5	f3h5
rn1qkbnr/pppbpp2/B2p3p/6p1/8/PPN1P3/1BPP1PPP/R2QK1NR b KQkq - 3 7	b8a6
rnb1kb1r/p3pp1p/7n/1ppp2p1/3P4/3QPP1N/PPP3PP/RNB1KB1R b kq - 1 9	c5c4
rn1qkbnr/pbpppppp/8/8/1p2P3/1P5N/P1PP1PPP/RNBQKB1R w KQkq - 2 4	d2d3
r1bq2nr/3ppk1p/1pn2p1b/p1p2Qp1/2P1P3/1P1P1P2/P3N1PP/RNB1KB1R w KQ - 1 9	f5g4
r1bq1bnr/p1pkpppp/B7/1p6/3pP1P1/2N5/PPPP1P1P/R1BQK1NR w KQ - 0 6	a6c8
rnb1kbnr/1pq1p1p1/3p1p1p/p1p5/1PP2P1N/8/P1QPP1PP/RNBK1B1R w kq - 0 8	c2g6
r1bqkbnr/1ppppp2/6pp/p1n5/P4P2/2P3P1/1P1PP2P/RNBQKBNR w KQkq - 0 6	f1g2
rnbqk2r/pp2b2p/2p1pp1n/3p2P1/5P2/1PP1P2R/P1QP2P1/R1B1KBN1 b Qkq - 0 10	h6g4
rn1qkb2/2p1pppr/1p1p3n/p1Q5/1P5p/N2P3R/P1P1PPP1/R1BK1BN1 w q - 1 10	c5d5
rnbq1bnr/1pppkp1p/p3p3/6p1/6P1/P4N1B/RPPPPP1P/1NBQK2R b K - 1 5	g8f6
1nb1k1nr/rppp2pp/p7/5pq1/1Q2pP2/N1P5/RP1PP1PP/2B1KBNR w Kk - 3 8	f4g5
rnbqkb1r/2p1pppp/5n2/pp1p4/2PP3P/5P2/PP1BP1P1/RN1QKBNR b KQkq - 2 5	b5c4
rnbqkb1r/3ppppp/1p3n2/p1p5/P1PN4/RP4P1/1B1PPP1P/1N1QKB1R b Kkq - 1 9	c5d4
r1bqkbnr/pppppp1p/n5p1/8/3PPP2/4B3/PPP1Q1PP/RN2KBNR b KQkq - 2 5	d7d5
rnb1k2r/2pp3p/pp4pn/2P1pp2/PPN5/3P2qN/1B2PPPP/3QKB1R b Kkq - 4 10	g3g4
1n1qkbn1/r3pppr/pp1p3p/2p5/8/1PN1P2b/P1PPKPPP/R1B1QBNR w - - 2 10	g1h3
2bqkbnr/2p2pp1/rpn1p3/p2pP2p/2PP4/6PN/PP2KP1P/RNBQ1B1R b k - 0 10	d5c4
rnbq1bnr/3kpppp/pppp4/6N1/4PP2/2N5/PPPP2PP/R1BQKB1R w KQ - 1 6	g5f7
r1b1kbnr/pQpqppp1/n2p4/7p/8/2PBP3/PP1P1PPP/RNB1K1NR b KQkq - 2 5	c8b7
1rbq1bnr/pp1pp1kp/n1p5/5pp1/P1PP4/1QN2P1P/1P2P1P1/R1B1KBNR b KQ - 4 8	e7e5
rn2kbnr/pp1bpppp/8/2pp4/P1q1PPQ1/1P1P3P/2P3P1/RNB1K1NR w KQkq - 1 11	g4d7
r1bnkb1r/p1pqp2p/3p1p1n/1p4p1/PP6/5P1P/2PPP1P1/RNBQKBNR w KQkq - 1 9	e2e4
rnbqkb1r/pp1ppppp/2p2n2/8/8/P6N/1PPPPPPP/RNBQKBR1 b Qkq - 0 3	d7d5
r1bqk1nr/p1pp1p1p/np5b/4p1p1/6P1/1PN5/P1PPPP1P/1RBQKBNR b K - 7 8	c8b7
r3kbnr/ppp3pp/3q1p2/2nPp3/2B5/P1P2NPb/1P1P1P2/RNBQK2R b KQkq - 1 8	h3g2
rnbqk1nr/ppppp1bp/5pp1/8/P6P/3P3N/1PP1PPP1/RNBQKB1R b KQkq - 0 4	d7d5
r1b1kbnr/pppqppp1/2n4p/3p4/6P1/2N2P2/PPPPP1BP/R1BQK1NR w KQkq - 0 5	d2d4
r1bqk3/pppppp1r/B1n4b/1Q1n2pp/1P1P4/4PPPP/P1P5/RNB1K1NR b KQ - 2 10	d5b4
rn1qkb1r/pp3p1p/2pp3n/2N1pbp1/5PP1/7N/PPPPP2P/R1BQKB1R w KQkq - 2 7	g4f5
1rbqkbnr/p1pp1ppp/4p3/1p2n3/QPP1P1P1/8/P2P1PBP/RNB1K1NR b KQk - 3 6	e5d3
rnbqk1nr/pp2bppp/8/2ppp2P/6P1/2P5/PP1PPP2/RNBQKBR1 b Qkq - 0 7	d5d4
